132,1,2019-09-07 19:11:47,24.8,24.2,0,0,2019-09-07 19:11:47,2019-09-07 19:11:47
133,1,2019-09-07 19:11:51,24.8,24.2,0,285.66,2019-09-07 19:11:51,2019-09-07 19:11:51
134,1,2019-09-07 19:11:55,24.8,24.4,0,260.4,2019-09-07 19:11:55,2019-09-07 19:11:55
135,1,2019-09-07 19:11:59,24.8,24.8,0,256.84,2019-09-07 19:11:59,2019-09-07 19:11:59
136,1,2019-09-07 19:12:04,24.8,25,0,242.43,2019-09-07 19:12:04,2019-09-07 19:12:04
137,1,2019-09-07 19:12:08,24.8,25.2,0,254.95,2019-09-07 19:12:08,2019-09-07 19:12:08
138,1,2019-09-07 19:12:12,24.9,25.7,0,254.95,2019-09-07 19:12:12,2019-09-07 19:12:12
139,1,2019-09-07 19:12:15,24.9,25.7,0,255.84,2019-09-07 19:12:15,2019-09-07 19:12:15
140,1,2019-09-07 19:12:19,24.8,25.6,0,153.23,2019-09-07 19:12:19,2019-09-07 19:12:19
141,1,2019-09-07 19:12:23,24.9,25.5,0,254.89,2019-09-07 19:12:23,2019-09-07 19:12:23
142,1,2019-09-07 19:12:27,24.9,25.4,0,263.95,2019-09-07 19:12:27,2019-09-07 19:12:27
143,1,2019-09-07 19:12:31,24.9,25.5,0,244.1,2019-09-07 19:12:31,2019-09-07 19:12:31
144,1,2019-09-07 19:12:35,24.9,25.6,0,214.55,2019-09-07 19:12:35,2019-09-07 19:12:35
145,1,2019-09-07 19:12:38,24.9,25.7,0,222.55,2019-09-07 19:12:38,2019-09-07 19:12:38
146,1,2019-09-07 19:12:41,24.8,25.8,0,225.22,2019-09-07 19:12:41,2019-09-07 19:12:41
147,1,2019-09-07 19:12:45,24.9,25.8,0,228.78,2019-09-07 19:12:45,2019-09-07 19:12:45
148,1,2019-09-07 19:12:49,24.9,25.7,0,228.78,2019-09-07 19:12:49,2019-09-07 19:12:49
149,1,2019-09-07 19:12:53,24.9,25.5,0,228.78,2019-09-07 19:12:53,2019-09-07 19:12:53
150,1,2019-09-07 19:12:57,24.9,25.3,0,228.78,2019-09-07 19:12:57,2019-09-07 19:12:57
151,1,2019-09-07 19:13:01,24.9,25.1,0,228.78,2019-09-07 19:13:01,2019-09-07 19:13:01
152,1,2019-09-07 19:13:05,24.9,25,0,228.78,2019-09-07 19:13:05,2019-09-07 19:13:05
153,1,2019-09-07 19:13:09,24.9,24.8,0,228.78,2019-09-07 19:13:09,2019-09-07 19:13:09
154,1,2019-09-07 19:13:13,24.9,24.7,0,228.78,2019-09-07 19:13:13,2019-09-07 19:13:13
155,1,2019-09-07 19:13:17,24.9,24.6,0,228.78,2019-09-07 19:13:17,2019-09-07 19:13:17
156,1,2019-09-07 19:13:21,24.9,24.5,0,228.78,2019-09-07 19:13:21,2019-09-07 19:13:21
157,1,2019-09-07 19:13:25,24.9,24.4,0,228.78,2019-09-07 19:13:25,2019-09-07 19:13:25
158,1,2019-09-07 19:13:30,24.9,24.3,0,228.78,2019-09-07 19:13:30,2019-09-07 19:13:30
159,1,2019-09-07 19:13:34,24.9,24.2,0,228.78,2019-09-07 19:13:34,2019-09-07 19:13:34
160,1,2019-09-07 19:13:38,24.9,24.2,0,228.78,2019-09-07 19:13:38,2019-09-07 19:13:38
161,1,2019-09-07 19:13:42,24.9,24.1,0,228.78,2019-09-07 19:13:42,2019-09-07 19:13:42
162,1,2019-09-07 19:13:46,24.9,24,0,228.78,2019-09-07 19:13:46,2019-09-07 19:13:46
163,1,2019-09-07 19:13:50,24.9,24,0,227.9,2019-09-07 19:13:50,2019-09-07 19:13:50
164,1,2019-09-07 19:13:54,24.9,24,0,227.9,2019-09-07 19:13:54,2019-09-07 19:13:54
165,1,2019-09-07 19:13:59,25,24,0,227.9,2019-09-07 19:13:59,2019-09-07 19:13:59
166,1,2019-09-07 19:14:03,24.9,23.9,0,228.78,2019-09-07 19:14:03,2019-09-07 19:14:03
167,1,2019-09-07 19:14:07,25,23.9,0,228.78,2019-09-07 19:14:07,2019-09-07 19:14:07
168,1,2019-09-07 19:14:11,25,23.8,0,228.78,2019-09-07 19:14:11,2019-09-07 19:14:11
169,1,2019-09-07 19:14:15,25,23.8,0,228.78,2019-09-07 19:14:15,2019-09-07 19:14:15
170,1,2019-09-07 19:14:19,25,23.8,0,228.78,2019-09-07 19:14:19,2019-09-07 19:14:19
171,1,2019-09-07 19:14:23,25,23.7,0,228.78,2019-09-07 19:14:23,2019-09-07 19:14:23
172,1,2019-09-07 19:14:27,25,23.7,0,227.9,2019-09-07 19:14:27,2019-09-07 19:14:27
173,1,2019-09-07 19:14:31,25,23.7,0,225.22,2019-09-07 19:14:31,2019-09-07 19:14:31
174,1,2019-09-07 19:14:35,25,23.7,0,226.1,2019-09-07 19:14:35,2019-09-07 19:14:35
175,1,2019-09-07 19:14:39,25,23.7,0,228.78,2019-09-07 19:14:39,2019-09-07 19:14:39
176,1,2019-09-07 19:14:43,25,23.7,0,228.78,2019-09-07 19:14:43,2019-09-07 19:14:43
177,1,2019-09-07 19:14:47,25,23.6,0,228.78,2019-09-07 19:14:47,2019-09-07 19:14:47
178,1,2019-09-07 19:14:51,25,23.6,0,228.78,2019-09-07 19:14:51,2019-09-07 19:14:51
179,1,2019-09-07 19:14:55,25.1,23.7,0,228.78,2019-09-07 19:14:55,2019-09-07 19:14:55
180,1,2019-09-07 19:14:59,25,23.7,0,226.1,2019-09-07 19:14:59,2019-09-07 19:14:59
181,1,2019-09-07 19:15:03,25,23.8,0,226.1,2019-09-07 19:15:03,2019-09-07 19:15:03
182,1,2019-09-07 19:15:07,25,23.9,0,225.22,2019-09-07 19:15:07,2019-09-07 19:15:07
183,1,2019-09-07 19:15:11,25,23.9,0,226.1,2019-09-07 19:15:11,2019-09-07 19:15:11
184,1,2019-09-07 19:15:16,25,23.9,0,226.1,2019-09-07 19:15:16,2019-09-07 19:15:16
185,1,2019-09-07 19:15:20,25,23.9,0,226.1,2019-09-07 19:15:20,2019-09-07 19:15:20
186,1,2019-09-07 19:15:24,25,24,0,226.98,2019-09-07 19:15:24,2019-09-07 19:15:24
187,1,2019-09-07 19:15:28,25,23.9,0,228.78,2019-09-07 19:15:28,2019-09-07 19:15:28
188,1,2019-09-07 19:15:33,25,23.9,0,227.9,2019-09-07 19:15:33,2019-09-07 19:15:33
189,1,2019-09-07 19:15:39,25,23.9,0,227.9,2019-09-07 19:15:39,2019-09-07 19:15:39
190,1,2019-09-07 19:15:43,25,23.8,0,228.78,2019-09-07 19:15:43,2019-09-07 19:15:43
191,1,2019-09-07 19:15:47,25,23.8,0,228.78,2019-09-07 19:15:47,2019-09-07 19:15:47
192,1,2019-09-07 19:15:51,25,23.7,0,228.78,2019-09-07 19:15:51,2019-09-07 19:15:51
193,1,2019-09-07 19:15:55,25,23.7,0,228.78,2019-09-07 19:15:55,2019-09-07 19:15:55
194,1,2019-09-07 19:15:59,25,23.7,0,227.9,2019-09-07 19:15:59,2019-09-07 19:15:59
195,1,2019-09-07 19:16:04,25,23.6,0,228.78,2019-09-07 19:16:04,2019-09-07 19:16:04
196,1,2019-09-07 19:16:08,25,23.6,0,227.9,2019-09-07 19:16:08,2019-09-07 19:16:08
197,1,2019-09-07 19:16:12,25,23.6,0,227.9,2019-09-07 19:16:12,2019-09-07 19:16:12
198,1,2019-09-07 19:16:16,25,23.6,0,227.9,2019-09-07 19:16:16,2019-09-07 19:16:16
199,1,2019-09-07 19:16:20,25,23.5,0,227.9,2019-09-07 19:16:20,2019-09-07 19:16:20
200,1,2019-09-07 19:16:24,25,23.5,0,228.78,2019-09-07 19:16:24,2019-09-07 19:16:24
201,1,2019-09-07 19:16:28,25,23.5,0,227.9,2019-09-07 19:16:28,2019-09-07 19:16:28
202,1,2019-09-07 19:16:32,25,23.5,0,228.78,2019-09-07 19:16:32,2019-09-07 19:16:32
203,1,2019-09-07 19:16:37,25.1,23.5,0,227.9,2019-09-07 19:16:37,2019-09-07 19:16:37
204,1,2019-09-07 19:16:40,25,23.5,0,228.78,2019-09-07 19:16:40,2019-09-07 19:16:40
205,1,2019-09-07 19:16:44,25,23.5,0,228.78,2019-09-07 19:16:44,2019-09-07 19:16:44
206,1,2019-09-07 19:16:48,25,23.5,0,228.78,2019-09-07 19:16:48,2019-09-07 19:16:48
207,1,2019-09-07 19:16:52,25.1,23.5,0,227.9,2019-09-07 19:16:52,2019-09-07 19:16:52
208,1,2019-09-07 19:16:56,25.1,23.5,0,228.78,2019-09-07 19:16:56,2019-09-07 19:16:56
209,1,2019-09-07 19:17:00,25,23.4,0,228.78,2019-09-07 19:17:00,2019-09-07 19:17:00
210,1,2019-09-07 19:17:05,25,23.4,0,228.78,2019-09-07 19:17:05,2019-09-07 19:17:05
211,1,2019-09-07 19:17:09,25,23.4,0,228.78,2019-09-07 19:17:09,2019-09-07 19:17:09
212,1,2019-09-07 19:17:13,25.1,23.5,0,227.9,2019-09-07 19:17:13,2019-09-07 19:17:13
213,1,2019-09-07 19:17:17,25,23.4,0,228.78,2019-09-07 19:17:17,2019-09-07 19:17:17
214,1,2019-09-07 19:17:21,25.1,23.5,0,227.9,2019-09-07 19:17:21,2019-09-07 19:17:21
215,1,2019-09-07 19:17:25,25,23.4,0,227.9,2019-09-07 19:17:25,2019-09-07 19:17:25
216,1,2019-09-07 19:17:29,25,23.4,0,228.78,2019-09-07 19:17:29,2019-09-07 19:17:29
217,1,2019-09-07 19:17:33,25.1,23.4,0,227.9,2019-09-07 19:17:33,2019-09-07 19:17:33
218,1,2019-09-07 19:17:37,25,23.4,0,227.9,2019-09-07 19:17:37,2019-09-07 19:17:37
219,1,2019-09-07 19:17:40,25.1,23.4,0,227.9,2019-09-07 19:17:40,2019-09-07 19:17:40
220,1,2019-09-07 19:17:44,25.1,23.4,0,228.78,2019-09-07 19:17:44,2019-09-07 19:17:44
221,1,2019-09-07 19:17:49,25,23.3,0,228.78,2019-09-07 19:17:49,2019-09-07 19:17:49
222,1,2019-09-07 19:17:53,25,23.3,0,228.78,2019-09-07 19:17:53,2019-09-07 19:17:53
223,1,2019-09-07 19:17:57,25,23.3,0,227.9,2019-09-07 19:17:57,2019-09-07 19:17:57
224,1,2019-09-07 19:18:01,25.1,23.4,0,227.9,2019-09-07 19:18:01,2019-09-07 19:18:01
225,1,2019-09-07 19:18:05,25.1,23.4,0,227.9,2019-09-07 19:18:05,2019-09-07 19:18:05
226,1,2019-09-07 19:18:11,25.1,23.4,0,227.9,2019-09-07 19:18:11,2019-09-07 19:18:11
227,1,2019-09-07 19:18:15,25.1,23.4,0,227.9,2019-09-07 19:18:15,2019-09-07 19:18:15
228,1,2019-09-07 19:18:19,25.1,23.4,0,227.9,2019-09-07 19:18:19,2019-09-07 19:18:19
229,1,2019-09-07 19:18:23,25,23.4,0,227.9,2019-09-07 19:18:23,2019-09-07 19:18:23
230,1,2019-09-07 19:18:27,25,23.4,0,227.9,2019-09-07 19:18:27,2019-09-07 19:18:27
231,1,2019-09-07 19:18:30,25,23.4,0,227.9,2019-09-07 19:18:30,2019-09-07 19:18:30
232,1,2019-09-07 19:18:34,25.1,23.5,0,223.43,2019-09-07 19:18:34,2019-09-07 19:18:34
233,1,2019-09-07 19:18:38,25,23.4,0,227.9,2019-09-07 19:18:38,2019-09-07 19:18:38
234,1,2019-09-07 19:18:43,25,23.5,0,227.9,2019-09-07 19:18:43,2019-09-07 19:18:43
235,1,2019-09-07 19:18:48,25,23.6,0,227.9,2019-09-07 19:18:48,2019-09-07 19:18:48
236,1,2019-09-07 19:18:53,25.1,23.6,0,227.9,2019-09-07 19:18:53,2019-09-07 19:18:53
237,1,2019-09-07 19:18:57,25,23.6,0,227.9,2019-09-07 19:18:57,2019-09-07 19:18:57
238,1,2019-09-07 19:19:02,25,23.3,0,227.9,2019-09-07 19:19:02,2019-09-07 19:19:02
239,1,2019-09-07 19:19:06,25,23.6,0,227.9,2019-09-07 19:19:06,2019-09-07 19:19:06
240,1,2019-09-07 19:19:10,25,23.6,0,227.9,2019-09-07 19:19:10,2019-09-07 19:19:10
241,1,2019-09-07 19:19:14,25,23.6,0,227.9,2019-09-07 19:19:14,2019-09-07 19:19:14
242,1,2019-09-07 19:19:18,25,23.6,0,227.9,2019-09-07 19:19:18,2019-09-07 19:19:18
243,1,2019-09-07 19:19:23,25,23.6,0,227.9,2019-09-07 19:19:23,2019-09-07 19:19:23
244,1,2019-09-07 19:19:27,25,23.6,0,227.9,2019-09-07 19:19:27,2019-09-07 19:19:27
245,1,2019-09-07 19:19:31,25,23.6,0,227.9,2019-09-07 19:19:31,2019-09-07 19:19:31
246,1,2019-09-07 19:19:35,25,23.6,0,227.9,2019-09-07 19:19:35,2019-09-07 19:19:35
247,1,2019-09-07 19:19:38,25,23.6,0,227.9,2019-09-07 19:19:38,2019-09-07 19:19:38
248,1,2019-09-07 19:19:42,25,23.6,0,227.9,2019-09-07 19:19:42,2019-09-07 19:19:42
249,1,2019-09-07 19:19:45,25,23.6,0,227.9,2019-09-07 19:19:45,2019-09-07 19:19:45
250,1,2019-09-07 19:19:50,25,23.6,0,227.9,2019-09-07 19:19:50,2019-09-07 19:19:50
251,1,2019-09-07 19:19:54,25,23.5,0,227.9,2019-09-07 19:19:55,2019-09-07 19:19:55
252,1,2019-09-07 19:19:57,25,23.5,0,227.9,2019-09-07 19:19:57,2019-09-07 19:19:57
